Order_ID,Order_Date,Customer_ID,Category,Sub_Category,Brand,Product_Name,Original_Price,Discount_Percent,Discount_Amount,Final_Price,Quantity,Total_Amount,City,Payment_Method,Order_Status,Rating,Customer_Segment,Year,Month,Month_Name,Quarter,Day_of_Week,Week
ORD102814,2025-09-23,CUST89133,Men,T-Shirts,Biba,Biba T-Shirts,948,10,94.8,853.2,2,1706.4,Jaipur,UPI,Delivered,3.0,Budget,2025,9,September,3,Tuesday,39
ORD102815,2025-11-29,CUST74544,Kids,Toys,Puma,Puma Toys,1228,30,368.4,859.6,1,859.6,Jaipur,Credit Card,Delivered,3.0,Budget,2025,11,November,4,Saturday,48
ORD102816,2024-12-29,CUST98566,Kids,Shoes,H&M,H&M Shoes,2652,30,795.6,1856.4,1,1856.4,Pune,UPI,Delivered,4.0,Budget,2024,12,December,4,Sunday,52
ORD102817,2025-09-14,CUST15307,Accessories,Belts,Forever 21,Forever 21 Belts,410,30,123.0,287.0,1,287.0,Jaipur,Credit Card,Delivered,5.0,Budget,2025,9,September,3,Sunday,37
ORD102818,2025-07-08,CUST79981,Accessories,Sunglasses,Forever 21,Forever 21 Sunglasses,1386,0,0.0,1386.0,2,2772.0,Hyderabad,Credit Card,Returned,,Mid-tier,2025,7,July,3,Tuesday,28
ORD102819,2025-05-16,CUST82771,Men,Trousers,HRX,HRX Trousers,1231,20,246.2,984.8,2,1969.6,Indore,Wallet,Delivered,4.0,Budget,2025,5,May,2,Friday,20
ORD102820,2025-06-28,CUST96315,Men,Shoes,AND,AND Shoes,3309,0,0.0,3309.0,2,6618.0,Chandigarh,Credit Card,Delivered,4.0,Premium,2025,6,June,2,Saturday,26
ORD102821,2025-04-11,CUST45870,Women,Shoes,Zara,Zara Shoes,4428,10,442.8,3985.2,1,3985.2,Delhi,COD,Delivered,5.0,Mid-tier,2025,4,April,2,Friday,15
ORD102822,2025-06-05,CUST80994,Women,Sarees,Adidas,Adidas Sarees,7843,10,784.3,7058.7,1,7058.7,Delhi,UPI,Delivered,4.0,Premium,2025,6,June,2,Thursday,23
ORD102823,2025-07-19,CUST60716,Kids,Jeans,Forever 21,Forever 21 Jeans,1315,0,0.0,1315.0,2,2630.0,Chennai,Debit Card,Delivered,3.0,Mid-tier,2025,7,July,3,Saturday,29
ORD102824,2025-07-15,CUST59483,Accessories,Bags,Mast & Harbour,Mast & Harbour Bags,680,10,68.0,612.0,1,612.0,Delhi,Credit Card,Delivered,4.0,Budget,2025,7,July,3,Tuesday,29
ORD102825,2025-10-31,CUST61742,Men,Jackets,Roadster,Roadster Jackets,2405,20,481.0,1924.0,1,1924.0,Mumbai,UPI,Delivered,3.0,Budget,2025,10,October,4,Friday,44
ORD102826,2025-01-27,CUST85928,Men,Shirts,Zara,Zara Shirts,2628,10,262.8,2365.2,1,2365.2,Delhi,COD,Delivered,4.0,Mid-tier,2025,1,January,1,Monday,5
ORD102827,2025-07-01,CUST72188,Accessories,Bags,W,W Bags,2219,10,221.9,1997.1,1,1997.1,Jaipur,Credit Card,Delivered,5.0,Budget,2025,7,July,3,Tuesday,27
ORD102828,2025-01-20,CUST47191,Men,Shoes,Mast & Harbour,Mast & Harbour Shoes,2262,10,226.2,2035.8,1,2035.8,Delhi,Debit Card,Delivered,4.0,Mid-tier,2025,1,January,1,Monday,4
ORD102829,2025-10-02,CUST16745,Accessories,Belts,Van Heusen,Van Heusen Belts,1098,40,439.2,658.8,1,658.8,Pune,Credit Card,Delivered,3.0,Budget,2025,10,October,4,Thursday,40
ORD102830,2025-02-12,CUST82351,Men,Trousers,Wrogn,Wrogn Trousers,1736,0,0.0,1736.0,2,3472.0,Jaipur,Credit Card,Delivered,4.0,Mid-tier,2025,2,February,1,Wednesday,7
ORD102831,2025-09-25,CUST22546,Women,Dresses,Biba,Biba Dresses,3384,20,676.8,2707.2,1,2707.2,Bangalore,UPI,Delivered,5.0,Mid-tier,2025,9,September,3,Thursday,39
ORD102832,2025-04-26,CUST87508,Kids,Shoes,Puma,Puma Shoes,852,0,0.0,852.0,1,852.0,Chandigarh,UPI,Delivered,4.0,Budget,2025,4,April,2,Saturday,17
ORD102833,2025-03-19,CUST29906,Women,Tops,Forever 21,Forever 21 Tops,1117,0,0.0,1117.0,1,1117.0,Bangalore,Debit Card,Delivered,4.0,Budget,2025,3,March,1,Wednesday,12
ORD102834,2025-11-10,CUST82341,Women,Jeans,Roadster,Roadster Jeans,2632,30,789.6,1842.4,1,1842.4,Hyderabad,Debit Card,Delivered,5.0,Budget,2025,11,November,4,Monday,46
ORD102835,2025-02-25,CUST49814,Kids,Jeans,Roadster,Roadster Jeans,1304,10,130.4,1173.6,2,2347.2,Delhi,Debit Card,Delivered,4.0,Mid-tier,2025,2,February,1,Tuesday,9
ORD102836,2025-03-15,CUST97138,Kids,Shoes,Levis,Levis Shoes,5263,0,0.0,5263.0,1,5263.0,Kolkata,Credit Card,Delivered,4.0,Premium,2025,3,March,1,Saturday,11
ORD102837,2025-08-15,CUST79975,Kids,T-Shirts,HRX,HRX T-Shirts,771,0,0.0,771.0,2,1542.0,Indore,UPI,Cancelled,,Budget,2025,8,August,3,Friday,33
ORD102838,2025-08-14,CUST72448,Women,Kurtis,Libas,Libas Kurtis,2009,30,602.7,1406.3,1,1406.3,Jaipur,Credit Card,Returned,,Budget,2025,8,August,3,Thursday,33
ORD102839,2025-08-19,CUST14642,Kids,Toys,Forever 21,Forever 21 Toys,1356,10,135.6,1220.4,1,1220.4,Pune,Debit Card,Delivered,4.0,Budget,2025,8,August,3,Tuesday,34
ORD102840,2025-10-22,CUST52828,Women,Sarees,Van Heusen,Van Heusen Sarees,8374,30,2512.2,5861.8,2,11723.6,Delhi,Credit Card,Delivered,5.0,Premium,2025,10,October,4,Wednesday,43
ORD102841,2024-12-29,CUST43871,Accessories,Wallets,Mast & Harbour,Mast & Harbour Wallets,1232,10,123.2,1108.8,2,2217.6,Lucknow,Credit Card,Delivered,4.0,Mid-tier,2024,12,December,4,Sunday,52
ORD102842,2025-05-31,CUST73206,Women,Tops,Roadster,Roadster Tops,934,0,0.0,934.0,1,934.0,Kolkata,Credit Card,Returned,,Budget,2025,5,May,2,Saturday,22
ORD102843,2024-12-16,CUST89535,Men,Jeans,H&M,H&M Jeans,2243,30,672.9,1570.1,2,3140.2,Delhi,Credit Card,Delivered,4.0,Mid-tier,2024,12,December,4,Monday,51
ORD102844,2025-07-10,CUST74684,Kids,Jeans,Allen Solly,Allen Solly Jeans,2189,20,437.8,1751.2,1,1751.2,Mumbai,Net Banking,Delivered,5.0,Budget,2025,7,July,3,Thursday,28
ORD102845,2025-08-27,CUST45644,Kids,Jeans,Puma,Puma Jeans,1540,10,154.0,1386.0,1,1386.0,Chandigarh,Debit Card,Delivered,3.0,Budget,2025,8,August,3,Wednesday,35
ORD102846,2025-05-29,CUST91197,Kids,Dresses,Puma,Puma Dresses,2198,0,0.0,2198.0,2,4396.0,Ahmedabad,UPI,Delivered,5.0,Mid-tier,2025,5,May,2,Thursday,22
ORD102847,2025-05-19,CUST84916,Kids,Dresses,Wrogn,Wrogn Dresses,2737,0,0.0,2737.0,1,2737.0,Chennai,COD,Cancelled,,Mid-tier,2025,5,May,2,Monday,21
ORD102848,2025-12-04,CUST34839,Men,T-Shirts,AND,AND T-Shirts,677,20,135.4,541.6,2,1083.2,Pune,UPI,Delivered,5.0,Budget,2025,12,December,4,Thursday,49
ORD102849,2025-06-28,CUST74683,Kids,Toys,Roadster,Roadster Toys,772,10,77.2,694.8,1,694.8,Kolkata,COD,Delivered,4.0,Budget,2025,6,June,2,Saturday,26
ORD102850,2025-01-19,CUST76156,Accessories,Belts,Forever 21,Forever 21 Belts,885,20,177.0,708.0,1,708.0,Ahmedabad,UPI,Delivered,4.0,Budget,2025,1,January,1,Sunday,3
ORD102851,2025-05-16,CUST18070,Men,Watches,Allen Solly,Allen Solly Watches,3916,20,783.2,3132.8,3,9398.4,Bangalore,UPI,Delivered,3.0,Premium,2025,5,May,2,Friday,20
ORD102852,2025-01-26,CUST60551,Women,Kurtis,Allen Solly,Allen Solly Kurtis,1270,10,127.0,1143.0,2,2286.0,Indore,Wallet,Delivered,4.0,Mid-tier,2025,1,January,1,Sunday,4
ORD102853,2025-05-14,CUST79458,Accessories,Jewelry,Mast & Harbour,Mast & Harbour Jewelry,1552,0,0.0,1552.0,1,1552.0,Mumbai,COD,Delivered,5.0,Budget,2025,5,May,2,Wednesday,20
ORD102854,2025-02-03,CUST46497,Kids,T-Shirts,HRX,HRX T-Shirts,1246,0,0.0,1246.0,1,1246.0,Pune,UPI,Returned,,Budget,2025,2,February,1,Monday,6
ORD102855,2025-08-04,CUST41635,Women,Dresses,Biba,Biba Dresses,3108,10,310.8,2797.2,2,5594.4,Hyderabad,UPI,Delivered,5.0,Premium,2025,8,August,3,Monday,32
ORD102856,2025-12-05,CUST82585,Kids,Toys,Roadster,Roadster Toys,940,20,188.0,752.0,1,752.0,Ahmedabad,UPI,Delivered,4.0,Budget,2025,12,December,4,Friday,49
ORD102857,2025-03-09,CUST26941,Women,Shoes,Zara,Zara Shoes,4484,0,0.0,4484.0,1,4484.0,Chandigarh,Credit Card,Delivered,4.0,Mid-tier,2025,3,March,1,Sunday,10
ORD102858,2025-08-04,CUST14235,Kids,Toys,Nike,Nike Toys,1684,20,336.8,1347.2,2,2694.4,Bangalore,Debit Card,Returned,,Mid-tier,2025,8,August,3,Monday,32
ORD102859,2025-02-10,CUST90041,Kids,Jeans,AND,AND Jeans,1359,10,135.9,1223.1,1,1223.1,Mumbai,Debit Card,Delivered,5.0,Budget,2025,2,February,1,Monday,7
ORD102860,2025-01-29,CUST97178,Men,Watches,Levis,Levis Watches,7512,40,3004.8,4507.2,1,4507.2,Kolkata,Credit Card,Delivered,5.0,Mid-tier,2025,1,January,1,Wednesday,5
ORD102861,2025-04-20,CUST80809,Men,Jeans,Wrogn,Wrogn Jeans,1457,0,0.0,1457.0,1,1457.0,Lucknow,UPI,Delivered,4.0,Budget,2025,4,April,2,Sunday,16
ORD102862,2025-04-07,CUST54741,Men,Trousers,Puma,Puma Trousers,2260,20,452.0,1808.0,1,1808.0,Ahmedabad,UPI,Delivered,5.0,Budget,2025,4,April,2,Monday,15
ORD102863,2025-02-01,CUST48258,Accessories,Wallets,Forever 21,Forever 21 Wallets,1740,20,348.0,1392.0,3,4176.0,Indore,Credit Card,Delivered,4.0,Mid-tier,2025,2,February,1,Saturday,5
ORD102864,2025-04-20,CUST29369,Kids,Shoes,AND,AND Shoes,863,20,172.6,690.4,1,690.4,Chandigarh,UPI,Returned,,Budget,2025,4,April,2,Sunday,16
ORD102865,2025-10-20,CUST72766,Kids,Dresses,Biba,Biba Dresses,2721,30,816.3,1904.7,1,1904.7,Bangalore,UPI,Delivered,5.0,Budget,2025,10,October,4,Monday,43
ORD102866,2025-01-08,CUST34105,Kids,Dresses,H&M,H&M Dresses,1677,20,335.4,1341.6,1,1341.6,Pune,Credit Card,Delivered,4.0,Budget,2025,1,January,1,Wednesday,2
ORD102867,2024-12-17,CUST91568,Accessories,Wallets,W,W Wallets,897,30,269.1,627.9,1,627.9,Chandigarh,Credit Card,Delivered,5.0,Budget,2024,12,December,4,Tuesday,51
ORD102868,2025-07-22,CUST54169,Women,Sarees,Puma,Puma Sarees,6670,10,667.0,6003.0,2,12006.0,Lucknow,UPI,Delivered,5.0,Premium,2025,7,July,3,Tuesday,30
ORD102869,2025-06-14,CUST76455,Kids,Jeans,HRX,HRX Jeans,1461,30,438.3,1022.7,1,1022.7,Indore,Net Banking,Delivered,3.0,Budget,2025,6,June,2,Saturday,24
ORD102870,2024-12-20,CUST32954,Women,Kurtis,Roadster,Roadster Kurtis,1122,30,336.6,785.4,1,785.4,Mumbai,COD,Delivered,3.0,Budget,2024,12,December,4,Friday,51
ORD102871,2025-10-24,CUST11754,Kids,Jeans,Allen Solly,Allen Solly Jeans,1694,10,169.4,1524.6,1,1524.6,Lucknow,Debit Card,Delivered,4.0,Budget,2025,10,October,4,Friday,43
ORD102872,2025-08-01,CUST55064,Women,Kurtis,Wrogn,Wrogn Kurtis,1595,0,0.0,1595.0,2,3190.0,Pune,UPI,Delivered,3.0,Mid-tier,2025,8,August,3,Friday,31
ORD102873,2025-01-16,CUST36831,Women,Shoes,Adidas,Adidas Shoes,5391,30,1617.3,3773.7,1,3773.7,Chandigarh,Debit Card,Delivered,5.0,Mid-tier,2025,1,January,1,Thursday,3
ORD102874,2025-08-13,CUST53097,Accessories,Jewelry,Van Heusen,Van Heusen Jewelry,4015,20,803.0,3212.0,3,9636.0,Chennai,Debit Card,Delivered,4.0,Premium,2025,8,August,3,Wednesday,33
ORD102875,2025-12-05,CUST42256,Men,Shoes,AND,AND Shoes,805,10,80.5,724.5,2,1449.0,Lucknow,Wallet,Delivered,4.0,Budget,2025,12,December,4,Friday,49
ORD102876,2025-11-17,CUST88258,Men,Shirts,Van Heusen,Van Heusen Shirts,2499,30,749.7,1749.3,1,1749.3,Pune,Credit Card,Delivered,4.0,Budget,2025,11,November,4,Monday,47
ORD102877,2025-10-03,CUST87795,Men,Shoes,HRX,HRX Shoes,2501,10,250.1,2250.9,2,4501.8,Kolkata,Credit Card,Delivered,4.0,Mid-tier,2025,10,October,4,Friday,40
ORD102878,2025-06-02,CUST53678,Men,Jeans,Forever 21,Forever 21 Jeans,982,0,0.0,982.0,2,1964.0,Mumbai,Credit Card,Delivered,5.0,Budget,2025,6,June,2,Monday,23
ORD102879,2025-05-01,CUST34869,Women,Sarees,Allen Solly,Allen Solly Sarees,6872,10,687.2,6184.8,2,12369.6,Lucknow,Debit Card,Delivered,5.0,Premium,2025,5,May,2,Thursday,18
ORD102880,2025-03-28,CUST36627,Women,Jeans,H&M,H&M Jeans,2782,0,0.0,2782.0,1,2782.0,Bangalore,UPI,Delivered,5.0,Mid-tier,2025,3,March,1,Friday,13
ORD102881,2025-11-22,CUST63711,Kids,T-Shirts,Wrogn,Wrogn T-Shirts,1022,40,408.8,613.2,1,613.2,Chandigarh,COD,Returned,,Budget,2025,11,November,4,Saturday,47
ORD102882,2024-12-26,CUST42403,Men,Shirts,Puma,Puma Shirts,509,10,50.9,458.1,3,1374.3,Chennai,Credit Card,Delivered,4.0,Budget,2024,12,December,4,Thursday,52
ORD102883,2025-08-23,CUST38235,Men,T-Shirts,W,W T-Shirts,1005,10,100.5,904.5,1,904.5,Jaipur,Debit Card,Returned,,Budget,2025,8,August,3,Saturday,34
ORD102884,2025-09-05,CUST45061,Kids,T-Shirts,Roadster,Roadster T-Shirts,312,0,0.0,312.0,1,312.0,Lucknow,Debit Card,Delivered,5.0,Budget,2025,9,September,3,Friday,36
ORD102885,2025-06-05,CUST37251,Kids,Shoes,Mast & Harbour,Mast & Harbour Shoes,2133,10,213.3,1919.7,1,1919.7,Bangalore,Credit Card,Delivered,5.0,Budget,2025,6,June,2,Thursday,23
ORD102886,2025-02-26,CUST46088,Women,Sarees,Libas,Libas Sarees,6167,20,1233.4,4933.6,2,9867.2,Ahmedabad,Wallet,Delivered,3.0,Premium,2025,2,February,1,Wednesday,9
ORD102887,2025-10-06,CUST58162,Women,Sarees,Adidas,Adidas Sarees,9203,30,2760.9,6442.1,1,6442.1,Pune,Debit Card,Delivered,5.0,Premium,2025,10,October,4,Monday,41
ORD102888,2025-10-21,CUST89054,Men,Trousers,Mast & Harbour,Mast & Harbour Trousers,1173,40,469.2,703.8,1,703.8,Mumbai,UPI,Delivered,5.0,Budget,2025,10,October,4,Tuesday,43
ORD102889,2025-09-03,CUST50873,Kids,Shoes,H&M,H&M Shoes,1315,0,0.0,1315.0,1,1315.0,Pune,Debit Card,Delivered,3.0,Budget,2025,9,September,3,Wednesday,36
ORD102890,2025-06-23,CUST28445,Accessories,Belts,H&M,H&M Belts,334,0,0.0,334.0,3,1002.0,Chandigarh,Credit Card,Delivered,4.0,Budget,2025,6,June,2,Monday,26
ORD102891,2025-06-14,CUST58001,Accessories,Bags,AND,AND Bags,2835,10,283.5,2551.5,1,2551.5,Pune,UPI,Delivered,5.0,Mid-tier,2025,6,June,2,Saturday,24
ORD102892,2025-02-21,CUST32554,Men,Jackets,AND,AND Jackets,5519,0,0.0,5519.0,2,11038.0,Ahmedabad,Net Banking,Delivered,4.0,Premium,2025,2,February,1,Friday,8
ORD102893,2025-02-10,CUST27628,Women,Handbags,Mast & Harbour,Mast & Harbour Handbags,1858,10,185.8,1672.2,1,1672.2,Indore,UPI,Returned,,Budget,2025,2,February,1,Monday,7
ORD102894,2025-07-24,CUST47834,Men,Shoes,Levis,Levis Shoes,4866,0,0.0,4866.0,3,14598.0,Lucknow,Credit Card,Delivered,3.0,Premium,2025,7,July,3,Thursday,30
ORD102895,2025-02-14,CUST16286,Accessories,Jewelry,Libas,Libas Jewelry,1898,0,0.0,1898.0,1,1898.0,Chennai,Net Banking,Delivered,3.0,Budget,2025,2,February,1,Friday,7
ORD102896,2025-10-05,CUST48024,Women,Dresses,Zara,Zara Dresses,3998,20,799.6,3198.4,2,6396.8,Ahmedabad,COD,Delivered,4.0,Premium,2025,10,October,4,Sunday,40
ORD102897,2025-07-27,CUST46738,Kids,Shoes,Levis,Levis Shoes,4746,20,949.2,3796.8,1,3796.8,Bangalore,UPI,Delivered,4.0,Mid-tier,2025,7,July,3,Sunday,30
ORD102898,2025-07-10,CUST17901,Accessories,Bags,Puma,Puma Bags,2547,0,0.0,2547.0,1,2547.0,Pune,UPI,Delivered,4.0,Mid-tier,2025,7,July,3,Thursday,28
ORD102899,2025-08-03,CUST50927,Kids,T-Shirts,Zara,Zara T-Shirts,1496,10,149.6,1346.4,1,1346.4,Chandigarh,Net Banking,Delivered,4.0,Budget,2025,8,August,3,Sunday,31
ORD102900,2025-06-23,CUST44105,Accessories,Jewelry,W,W Jewelry,1709,30,512.7,1196.3,1,1196.3,Hyderabad,Credit Card,Delivered,4.0,Budget,2025,6,June,2,Monday,26
ORD102901,2025-11-03,CUST29666,Kids,Dresses,Puma,Puma Dresses,986,50,493.0,493.0,3,1479.0,Jaipur,Debit Card,Delivered,3.0,Budget,2025,11,November,4,Monday,45
ORD102902,2025-09-19,CUST90616,Accessories,Jewelry,AND,AND Jewelry,2562,20,512.4,2049.6,1,2049.6,Ahmedabad,Net Banking,Delivered,3.0,Mid-tier,2025,9,September,3,Friday,38
ORD102903,2024-12-13,CUST36484,Men,Trousers,AND,AND Trousers,2182,10,218.2,1963.8,1,1963.8,Chandigarh,Debit Card,Returned,,Budget,2024,12,December,4,Friday,50
ORD102904,2025-05-24,CUST85131,Women,Kurtis,Allen Solly,Allen Solly Kurtis,1625,0,0.0,1625.0,1,1625.0,Ahmedabad,UPI,Delivered,5.0,Budget,2025,5,May,2,Saturday,21
ORD102905,2025-01-30,CUST13677,Women,Handbags,Mast & Harbour,Mast & Harbour Handbags,809,50,404.5,404.5,1,404.5,Chennai,Debit Card,Delivered,5.0,Budget,2025,1,January,1,Thursday,5
ORD102906,2025-11-06,CUST66763,Men,Shirts,Levis,Levis Shirts,2652,20,530.4,2121.6,2,4243.2,Chennai,Debit Card,Delivered,5.0,Mid-tier,2025,11,November,4,Thursday,45
ORD102907,2025-12-02,CUST76776,Kids,Toys,Wrogn,Wrogn Toys,752,10,75.2,676.8,1,676.8,Lucknow,UPI,Returned,,Budget,2025,12,December,4,Tuesday,49
ORD102908,2025-07-15,CUST85788,Men,Trousers,Biba,Biba Trousers,2288,10,228.8,2059.2,1,2059.2,Mumbai,Credit Card,Delivered,5.0,Mid-tier,2025,7,July,3,Tuesday,29
ORD102909,2025-03-20,CUST60464,Accessories,Bags,Allen Solly,Allen Solly Bags,2030,0,0.0,2030.0,2,4060.0,Ahmedabad,Debit Card,Returned,,Mid-tier,2025,3,March,1,Thursday,12
ORD102910,2025-11-02,CUST38911,Men,Jackets,Nike,Nike Jackets,7912,10,791.2,7120.8,1,7120.8,Jaipur,COD,Delivered,4.0,Premium,2025,11,November,4,Sunday,44
ORD102911,2025-05-24,CUST28803,Men,Jeans,Adidas,Adidas Jeans,3607,10,360.7,3246.3,1,3246.3,Mumbai,Credit Card,Delivered,5.0,Mid-tier,2025,5,May,2,Saturday,21
ORD102912,2025-03-17,CUST97321,Women,Sarees,Mast & Harbour,Mast & Harbour Sarees,6966,10,696.6,6269.4,1,6269.4,Chennai,Debit Card,Delivered,4.0,Premium,2025,3,March,1,Monday,12
ORD102913,2025-01-18,CUST57471,Kids,Jeans,Puma,Puma Jeans,2587,50,1293.5,1293.5,1,1293.5,Mumbai,Debit Card,Delivered,4.0,Budget,2025,1,January,1,Saturday,3
ORD102914,2025-03-26,CUST66398,Kids,Jeans,Van Heusen,Van Heusen Jeans,3384,0,0.0,3384.0,1,3384.0,Hyderabad,Credit Card,Delivered,3.0,Mid-tier,2025,3,March,1,Wednesday,13
ORD102915,2025-12-02,CUST49605,Accessories,Jewelry,Wrogn,Wrogn Jewelry,1187,20,237.4,949.6,1,949.6,Bangalore,Credit Card,Delivered,4.0,Budget,2025,12,December,4,Tuesday,49
ORD102916,2025-11-19,CUST58198,Women,Handbags,Wrogn,Wrogn Handbags,1120,10,112.0,1008.0,1,1008.0,Chennai,Credit Card,Returned,,Budget,2025,11,November,4,Wednesday,47
ORD102917,2025-05-29,CUST52137,Men,Shirts,Adidas,Adidas Shirts,2545,0,0.0,2545.0,1,2545.0,Lucknow,Debit Card,Delivered,4.0,Mid-tier,2025,5,May,2,Thursday,22
ORD102918,2025-11-08,CUST41356,Accessories,Jewelry,Libas,Libas Jewelry,2842,30,852.6,1989.4,1,1989.4,Chennai,UPI,Cancelled,,Budget,2025,11,November,4,Saturday,45
ORD102919,2025-07-27,CUST14400,Men,T-Shirts,AND,AND T-Shirts,1089,0,0.0,1089.0,1,1089.0,Lucknow,Debit Card,Delivered,4.0,Budget,2025,7,July,3,Sunday,30
ORD102920,2025-10-26,CUST19974,Accessories,Wallets,Nike,Nike Wallets,1791,10,179.1,1611.9,1,1611.9,Jaipur,Wallet,Delivered,5.0,Budget,2025,10,October,4,Sunday,43
ORD102921,2025-01-17,CUST60543,Women,Jeans,H&M,H&M Jeans,1054,40,421.6,632.4,1,632.4,Ahmedabad,Net Banking,Delivered,4.0,Budget,2025,1,January,1,Friday,3
ORD102922,2025-06-29,CUST99711,Men,Jackets,Adidas,Adidas Jackets,6809,0,0.0,6809.0,1,6809.0,Chennai,Credit Card,Delivered,4.0,Premium,2025,6,June,2,Sunday,26
ORD102923,2025-10-19,CUST21214,Women,Jeans,Biba,Biba Jeans,2616,30,784.8,1831.2,3,5493.6,Chandigarh,UPI,Delivered,3.0,Premium,2025,10,October,4,Sunday,42
ORD102924,2025-08-06,CUST54686,Kids,Dresses,Mast & Harbour,Mast & Harbour Dresses,866,20,173.2,692.8,1,692.8,Chandigarh,COD,Delivered,5.0,Budget,2025,8,August,3,Wednesday,32
ORD102925,2025-06-19,CUST20087,Accessories,Belts,Biba,Biba Belts,864,20,172.8,691.2,1,691.2,Bangalore,Debit Card,Delivered,3.0,Budget,2025,6,June,2,Thursday,25
ORD102926,2025-02-04,CUST87564,Men,T-Shirts,Biba,Biba T-Shirts,1139,20,227.8,911.2,1,911.2,Mumbai,COD,Delivered,4.0,Budget,2025,2,February,1,Tuesday,6
ORD102927,2025-11-12,CUST93063,Women,Jeans,H&M,H&M Jeans,1398,30,419.4,978.6,2,1957.2,Mumbai,UPI,Delivered,5.0,Budget,2025,11,November,4,Wednesday,46
ORD102928,2025-02-17,CUST50218,Women,Handbags,Libas,Libas Handbags,980,0,0.0,980.0,2,1960.0,Delhi,UPI,Returned,,Budget,2025,2,February,1,Monday,8
ORD102929,2025-05-03,CUST39552,Kids,T-Shirts,AND,AND T-Shirts,486,10,48.6,437.4,1,437.4,Delhi,UPI,Delivered,3.0,Budget,2025,5,May,2,Saturday,18
ORD102930,2025-02-09,CUST33831,Accessories,Wallets,H&M,H&M Wallets,1334,10,133.4,1200.6,1,1200.6,Indore,Credit Card,Delivered,4.0,Budget,2025,2,February,1,Sunday,6
ORD102931,2025-02-27,CUST57855,Kids,T-Shirts,Wrogn,Wrogn T-Shirts,615,0,0.0,615.0,1,615.0,Lucknow,Debit Card,Delivered,4.0,Budget,2025,2,February,1,Thursday,9
ORD102932,2025-11-02,CUST68431,Accessories,Bags,W,W Bags,2670,20,534.0,2136.0,1,2136.0,Chennai,COD,Delivered,5.0,Mid-tier,2025,11,November,4,Sunday,44
ORD102933,2025-03-14,CUST85500,Men,Watches,Libas,Libas Watches,5066,10,506.6,4559.4,1,4559.4,Pune,UPI,Cancelled,,Mid-tier,2025,3,March,1,Friday,11
ORD102934,2025-05-13,CUST13410,Kids,Toys,Van Heusen,Van Heusen Toys,1946,0,0.0,1946.0,2,3892.0,Kolkata,Wallet,Returned,,Mid-tier,2025,5,May,2,Tuesday,20
ORD102935,2025-01-06,CUST51904,Accessories,Jewelry,Roadster,Roadster Jewelry,3468,40,1387.2,2080.8,1,2080.8,Mumbai,Net Banking,Delivered,4.0,Mid-tier,2025,1,January,1,Monday,2
ORD102936,2025-04-01,CUST24287,Accessories,Wallets,Libas,Libas Wallets,1385,30,415.5,969.5,2,1939.0,Pune,UPI,Delivered,5.0,Budget,2025,4,April,2,Tuesday,14
ORD102937,2025-08-19,CUST72933,Kids,Toys,Nike,Nike Toys,1694,10,169.4,1524.6,3,4573.8,Indore,Debit Card,Delivered,3.0,Mid-tier,2025,8,August,3,Tuesday,34
ORD102938,2025-02-11,CUST26466,Women,Jeans,Biba,Biba Jeans,981,10,98.1,882.9,1,882.9,Hyderabad,Debit Card,Delivered,5.0,Budget,2025,2,February,1,Tuesday,7
ORD102939,2025-08-30,CUST42103,Men,Shirts,HRX,HRX Shirts,1290,10,129.0,1161.0,1,1161.0,Bangalore,Debit Card,Delivered,4.0,Budget,2025,8,August,3,Saturday,35
ORD102940,2025-07-30,CUST93216,Accessories,Bags,Mast & Harbour,Mast & Harbour Bags,1359,10,135.9,1223.1,1,1223.1,Bangalore,UPI,Delivered,4.0,Budget,2025,7,July,3,Wednesday,31
ORD102941,2025-07-02,CUST96811,Men,Shoes,AND,AND Shoes,4019,10,401.9,3617.1,1,3617.1,Mumbai,Debit Card,Delivered,5.0,Mid-tier,2025,7,July,3,Wednesday,27
ORD102942,2025-08-16,CUST34281,Men,Watches,Forever 21,Forever 21 Watches,5067,10,506.7,4560.3,2,9120.6,Ahmedabad,COD,Delivered,3.0,Premium,2025,8,August,3,Saturday,33
ORD102943,2024-12-15,CUST39018,Women,Jeans,Roadster,Roadster Jeans,1787,30,536.1,1250.9,1,1250.9,Hyderabad,UPI,Delivered,4.0,Budget,2024,12,December,4,Sunday,50
ORD102944,2025-09-25,CUST10982,Women,Handbags,Roadster,Roadster Handbags,4813,10,481.3,4331.7,2,8663.4,Chennai,Debit Card,Delivered,4.0,Premium,2025,9,September,3,Thursday,39
ORD102945,2025-02-10,CUST56086,Accessories,Wallets,Biba,Biba Wallets,1443,30,432.9,1010.1,1,1010.1,Chandigarh,Credit Card,Delivered,3.0,Budget,2025,2,February,1,Monday,7
ORD102946,2025-09-22,CUST95122,Accessories,Jewelry,Wrogn,Wrogn Jewelry,2551,10,255.1,2295.9,1,2295.9,Pune,Net Banking,Delivered,4.0,Mid-tier,2025,9,September,3,Monday,39
ORD102947,2024-12-17,CUST90110,Accessories,Belts,Van Heusen,Van Heusen Belts,1170,20,234.0,936.0,1,936.0,Hyderabad,Net Banking,Delivered,4.0,Budget,2024,12,December,4,Tuesday,51
ORD102948,2025-05-15,CUST36264,Kids,Toys,Mast & Harbour,Mast & Harbour Toys,852,10,85.2,766.8,1,766.8,Mumbai,Debit Card,Delivered,5.0,Budget,2025,5,May,2,Thursday,20
